Date,Region,Product_Name,Category,Sub_Category,Product_ID,Sales_Units,Price_At_Time,Revenue,Stock_Level,Marketing_Spend,Social_Media_Influence_Score,Festival_Seasonality_Adjustment,Customer_Rating,Rolling_Avg_Sales
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,35,170.0,5950.0,18,1008.01,4.48,1.12,4.26,35
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,41,170.0,6970.0,41,533.32,4.96,1.01,4.32,41
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,32,170.0,5440.0,31,554.07,5.18,0.86,4.68,32
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,32,170.0,5440.0,64,426.85,2.97,1.13,4.08,32
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,34,170.0,5780.0,73,971.01,8.33,0.96,4.09,34
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,38,170.0,6460.0,43,809.58,7.46,0.88,4.24,38
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,39,170.0,6630.0,50,582.22,9.09,0.82,5.0,39
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,23,170.0,3910.0,42,959.12,6.36,1.0,4.45,23
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,30,170.0,5100.0,39,1169.53,9.83,0.84,3.92,30
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,12,170.0,2040.0,55,550.22,3.44,1.0,4.71,12
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,28,170.0,4760.0,19,1183.42,3.73,0.86,4.01,28
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,44,170.0,7480.0,83,781.69,8.71,0.85,3.39,44
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,36,170.0,6120.0,52,1120.02,1.42,0.87,4.51,36
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,20,170.0,3400.0,46,616.84,8.55,1.01,3.87,20
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,46,170.0,7820.0,62,617.04,3.01,1.06,4.21,46
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,21,170.0,3570.0,16,1008.4,6.36,0.97,4.23,21
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,37,170.0,6290.0,38,269.42,1.07,1.16,4.21,37
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,24,170.0,4080.0,37,482.31,7.03,0.81,3.88,24
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,41,170.0,6970.0,78,347.12,5.89,0.89,4.78,41
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,40,170.0,6800.0,0,328.4,4.24,0.73,4.4,40
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,29,170.0,4930.0,37,1006.64,6.27,1.0,3.97,29
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,37,170.0,6290.0,63,429.64,9.76,0.74,4.26,37
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,23,170.0,3910.0,42,802.9,3.61,0.92,4.17,23
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,35,170.0,5950.0,36,378.95,6.91,1.2,3.89,35
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,35,170.0,5950.0,69,332.46,7.89,1.11,3.9,35
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,13,170.0,2210.0,49,782.01,4.78,0.8,4.93,13
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,30,170.0,5100.0,43,976.37,8.09,0.72,3.88,30
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,23,170.0,3910.0,56,332.95,2.26,0.72,4.77,23
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,32,170.0,5440.0,75,880.62,4.06,0.88,4.96,32
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,35,170.0,5950.0,63,697.44,7.47,1.11,4.64,35
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,15,170.0,2550.0,50,735.45,8.75,0.95,4.66,15
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,24,170.0,4080.0,55,378.63,4.64,0.95,4.02,24
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,16,170.0,2720.0,78,700.67,9.15,1.02,3.82,16
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,21,170.0,3570.0,81,229.09,9.38,1.17,4.43,21
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,39,170.0,6630.0,56,334.37,4.52,1.19,4.64,39
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,25,170.0,4250.0,46,210.18,7.26,1.01,4.06,25
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,18,170.0,3060.0,36,934.33,5.84,0.81,3.99,18
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,52,170.0,8840.0,35,576.77,1.7,0.9,3.56,52
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,24,170.0,4080.0,0,743.7,3.47,0.96,3.4,24
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,15,170.0,2550.0,33,863.32,9.83,1.01,4.06,15
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,37,170.0,6290.0,66,956.87,9.83,1.09,4.12,37
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,2,170.0,340.0,55,309.35,4.64,1.1,4.03,2
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,37,170.0,6290.0,50,1151.07,5.55,0.94,4.34,37
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,10,170.0,1700.0,37,733.7,5.07,0.72,3.87,10
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,26,170.0,4420.0,25,670.8,9.06,0.98,4.61,26
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,12,170.0,2040.0,75,286.98,5.23,1.08,3.69,12
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,23,170.0,3910.0,31,344.91,1.93,1.01,4.34,23
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,23,170.0,3910.0,34,702.06,8.03,0.81,4.36,23
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,35,170.0,5950.0,67,725.21,9.01,0.7,4.85,35
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,33,170.0,5610.0,14,378.29,9.17,1.02,4.74,33
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,27,170.0,4590.0,89,501.76,5.21,0.8,4.21,27
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,32,170.0,5440.0,50,901.37,2.88,0.9,3.71,32
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,17,170.0,2890.0,59,238.09,8.9,0.85,4.79,17
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,37,170.0,6290.0,0,1082.2,7.2,0.84,4.73,37
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,40,170.0,6800.0,65,269.45,6.36,0.71,4.97,40
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,34,170.0,5780.0,46,504.05,9.46,0.83,4.61,34
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,32,170.0,5440.0,46,600.86,8.49,1.04,3.88,32
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,37,170.0,6290.0,58,1135.57,8.06,1.03,3.81,37
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,28,170.0,4760.0,98,889.67,7.48,0.98,4.17,28
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,29,170.0,4930.0,73,833.83,7.46,0.71,4.93,29
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,37,170.0,6290.0,60,935.35,3.45,1.2,4.61,37
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,24,170.0,4080.0,38,488.92,9.78,1.19,4.41,24
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,38,170.0,6460.0,41,349.85,9.51,0.95,4.11,38
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,19,170.0,3230.0,66,1109.68,3.65,0.89,3.8,19
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,21,170.0,3570.0,57,1113.03,1.71,1.11,3.99,21
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,28,170.0,4760.0,39,654.09,4.86,1.09,4.57,28
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,46,170.0,7820.0,37,826.73,7.17,0.76,3.82,46
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,28,170.0,4760.0,59,913.17,5.72,0.81,4.33,28
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,25,170.0,4250.0,60,214.8,3.42,0.8,3.62,25
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,23,170.0,3910.0,77,953.28,9.61,0.71,3.6,23
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,32,170.0,5440.0,21,775.77,5.96,1.18,5.0,32
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,15,170.0,2550.0,79,836.44,4.17,0.86,4.93,15
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,17,170.0,2890.0,48,1113.11,8.12,0.85,3.93,17
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,27,170.0,4590.0,61,272.52,9.95,1.14,5.0,27
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,29,170.0,4930.0,36,837.87,7.18,0.73,4.89,29
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,27,170.0,4590.0,27,1002.34,3.54,1.01,3.62,27
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,25,170.0,4250.0,78,1032.49,8.62,0.87,4.23,25
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,21,170.0,3570.0,32,1172.18,6.54,0.78,4.42,21
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,31,170.0,5270.0,72,423.77,5.82,0.98,4.66,31
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,31,170.0,5270.0,44,336.35,6.6,0.86,3.61,31
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,22,170.0,3740.0,83,507.21,2.39,1.12,4.14,22
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,28,170.0,4760.0,58,560.46,5.26,0.98,3.99,28
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,35,170.0,5950.0,57,922.65,1.78,0.71,4.41,35
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,39,170.0,6630.0,81,906.0,8.29,1.01,3.5,39
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,21,170.0,3570.0,58,450.56,9.58,0.93,4.55,21
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,21,170.0,3570.0,89,294.48,7.66,1.1,3.86,21
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,29,170.0,4930.0,5,1149.0,9.47,0.79,4.03,29
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,30,170.0,5100.0,14,1179.23,2.12,0.89,4.83,30
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,21,170.0,3570.0,55,1172.86,5.84,0.95,4.0,21
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,41,170.0,6970.0,37,476.22,7.41,1.0,3.95,41
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,25,170.0,4250.0,48,529.9,2.71,1.1,4.28,25
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,20,170.0,3400.0,25,614.35,4.9,0.91,4.74,20
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,32,170.0,5440.0,76,1074.97,9.9,1.01,4.76,32
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,19,170.0,3230.0,22,1165.23,7.28,0.97,4.57,19
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,30,170.0,5100.0,21,432.68,6.96,0.95,4.0,30
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,18,170.0,3060.0,93,502.46,6.76,1.11,4.73,18
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,25,170.0,4250.0,37,262.7,8.87,0.98,4.81,25
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,18,170.0,3060.0,24,490.25,5.1,0.87,4.8,18
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,31,170.0,5270.0,34,839.12,2.9,1.07,4.45,31
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,40,170.0,6800.0,43,204.37,5.68,0.81,4.33,40
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,33,170.0,5610.0,44,830.41,1.13,1.12,4.31,33
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,36,170.0,6120.0,46,1100.88,3.93,1.07,4.42,36
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,24,170.0,4080.0,30,758.29,4.69,1.16,3.93,24
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,29,170.0,4930.0,70,559.26,3.93,0.83,4.75,29
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,22,170.0,3740.0,121,500.45,9.14,0.75,4.07,22
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,44,170.0,7480.0,73,946.65,7.48,1.03,4.37,44
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,44,170.0,7480.0,57,218.21,4.3,1.06,4.11,44
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,59,170.0,10030.0,27,220.98,3.46,0.92,3.86,59
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,33,170.0,5610.0,72,925.86,9.57,1.07,4.47,33
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,19,170.0,3230.0,67,1124.77,2.62,1.15,3.89,19
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,24,170.0,4080.0,46,1030.07,2.54,0.89,4.02,24
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,31,170.0,5270.0,31,279.99,6.42,1.13,3.76,31
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,26,170.0,4420.0,38,664.48,8.36,1.06,4.22,26
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,35,170.0,5950.0,89,760.6,4.2,0.98,4.4,35
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,40,170.0,6800.0,35,624.42,2.03,0.77,4.42,40
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,44,170.0,7480.0,81,413.37,5.27,1.13,4.02,44
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,18,170.0,3060.0,59,762.58,2.2,0.71,4.78,18
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,49,170.0,8330.0,63,1095.48,8.65,1.19,4.06,49
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,31,170.0,5270.0,77,512.92,4.58,1.05,4.18,31
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,26,170.0,4420.0,54,833.63,2.69,1.11,4.66,26
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,32,170.0,5440.0,44,208.68,2.42,1.14,4.15,32
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,15,170.0,2550.0,60,697.13,2.97,1.19,4.21,15
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,29,170.0,4930.0,32,209.92,9.72,1.08,4.02,29
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,19,170.0,3230.0,63,560.09,5.3,1.0,4.45,19
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,49,170.0,8330.0,65,281.39,5.2,1.09,4.08,49
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,19,170.0,3230.0,23,1129.7,7.67,0.84,4.59,19
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,26,170.0,4420.0,45,974.72,7.77,1.15,4.49,26
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,26,170.0,4420.0,11,1065.0,8.01,0.9,3.94,26
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,20,170.0,3400.0,39,968.48,4.6,0.95,4.48,20
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,30,170.0,5100.0,59,659.62,3.98,1.03,4.06,30
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,27,170.0,4590.0,71,492.75,9.86,0.85,3.34,27
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,36,170.0,6120.0,59,263.25,4.28,1.18,4.42,36
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,4,170.0,680.0,41,212.12,5.68,1.19,4.92,4
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,16,170.0,2720.0,51,222.09,4.19,1.16,4.37,16
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,26,170.0,4420.0,38,1036.0,9.13,0.97,3.92,26
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,21,170.0,3570.0,41,419.99,1.1,0.81,4.15,21
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,29,170.0,4930.0,75,297.04,6.36,1.2,4.99,29
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,33,170.0,5610.0,33,521.77,3.78,0.88,4.53,33
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,26,170.0,4420.0,60,620.43,7.01,0.73,4.36,26
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,23,170.0,3910.0,50,229.19,6.52,0.85,4.39,23
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,33,170.0,5610.0,98,1126.47,5.69,1.2,3.79,33
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,29,170.0,4930.0,31,281.45,7.14,1.1,5.0,29
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,41,170.0,6970.0,54,345.51,4.93,1.03,4.47,41
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,38,170.0,6460.0,20,1060.21,5.01,1.05,4.3,38
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,35,170.0,5950.0,39,931.29,9.35,1.08,4.92,35
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,18,170.0,3060.0,46,1006.35,5.15,0.74,3.81,18
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,40,170.0,6800.0,65,409.93,5.41,0.74,4.46,40
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,51,170.0,8670.0,67,864.66,6.05,1.13,4.52,51
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,32,170.0,5440.0,25,1113.56,7.13,1.05,4.32,32
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,27,170.0,4590.0,54,442.73,6.47,1.18,4.42,27
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,17,170.0,2890.0,84,491.98,9.29,1.16,4.79,17
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,17,170.0,2890.0,9,902.5,6.97,0.89,3.49,17
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,43,170.0,7310.0,37,206.52,5.29,1.1,4.02,43
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,36,170.0,6120.0,84,237.49,4.37,0.98,4.08,36
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,43,170.0,7310.0,39,685.99,8.22,0.85,4.82,43
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,23,170.0,3910.0,52,721.79,2.45,0.89,4.3,23
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,34,170.0,5780.0,43,1090.86,1.68,1.1,4.08,34
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,28,170.0,4760.0,18,1115.96,6.27,0.81,4.37,28
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,41,170.0,6970.0,69,474.89,8.1,1.13,4.51,41
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,37,170.0,6290.0,43,816.94,5.75,0.86,4.46,37
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,16,170.0,2720.0,67,691.64,5.61,0.91,4.16,16
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,44,170.0,7480.0,30,233.84,8.3,0.76,4.65,44
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,34,170.0,5780.0,62,642.39,8.22,1.16,4.12,34
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,31,170.0,5270.0,48,1012.4,8.53,0.71,4.15,31
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,15,170.0,2550.0,25,507.69,2.89,0.79,4.47,15
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,16,170.0,2720.0,30,801.49,7.98,0.93,4.77,16
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,38,170.0,6460.0,60,686.67,7.28,0.9,4.86,38
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,15,170.0,2550.0,52,507.64,5.4,0.81,3.72,15
2023-06-30,North,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,37,170.0,6290.0,74,1076.84,4.34,0.9,3.87,37
2023-06-30,South,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,37,170.0,6290.0,47,892.56,3.23,0.79,3.9,37
2023-06-30,West,Aroma Magic Neem & Tea Tree Face Wash(100ml),Skincare,Cleansers,9000,26,170.0,4420.0,46,281.82,2.13,1.12,3.99,26
