Date,Region,Product_Name,Category,Sub_Category,Product_ID,Sales_Units,Price_At_Time,Revenue,Stock_Level,Marketing_Spend,Social_Media_Influence_Score,Festival_Seasonality_Adjustment,Customer_Rating,Rolling_Avg_Sales
2023-01-16,East,Nykaa SKINRX Hyaluronic Acid Moisturizer,Skincare,Moisturizer,1001,420,961.43,403800.6,1268,46682.74,40.88,0.95,3.61,404
2023-01-16,Central,Nykaa Herbal Teas - Digestive,Wellness,Herbal Teas,1009,554,1273.63,705591.02,1656,44887.23,28.21,0.98,4.96,662
2023-01-16,East,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,375,1627.05,610143.75,1613,18524.11,74.7,0.96,3.67,670
2023-01-16,West,Nykaa Herbal Teas - Digestive,Wellness,Herbal Teas,1009,629,1669.3,1049989.7,1654,41150.13,105.79,0.89,4.19,670
2023-01-16,South,Nykaa Naturals Onion & Fenugreek Hair Oil,Haircare,Hair Oil,1006,404,825.1,333340.4,710,37082.98,37.83,1.08,4.8,462
2023-01-16,North,Nykaa Herbal Teas - Digestive,Wellness,Herbal Teas,1009,552,2225.74,1228608.48,1523,46492.81,45.61,0.91,3.66,682
2023-01-16,West,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,779,1233.69,961044.51,696,49969.83,16.32,1.13,4.05,507
2023-01-16,North,Nykaa Matte To Last Liquid Lipstick - Bombay,Makeup,Lipstick,1003,402,202.34,81340.68,783,33610.48,100.85,1.1,4.5,662
2023-01-16,East,Nykaa Herbal Teas - Digestive,Wellness,Herbal Teas,1009,798,981.48,783221.04,1449,26366.84,116.2,1.13,4.37,659
2023-01-16,South,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,380,382.77,145452.6,685,14764.28,89.84,0.88,3.61,679
2023-01-16,South,Nykaa Matte To Last Liquid Lipstick - Bombay,Makeup,Lipstick,1003,423,1255.4,531034.2,1867,17443.56,43.78,0.98,3.27,591
2023-01-16,Central,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,550,240.29,132159.5,1458,34734.2,34.18,1.11,4.93,582
2023-01-16,North,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,358,623.04,223048.32,1778,26979.47,11.45,1.18,3.39,654
2023-01-16,South,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,118,1220.97,144074.46,1278,14119.05,53.57,0.9,4.91,488
2023-01-16,Central,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,226,916.06,207029.56,1289,43178.23,46.44,1.04,3.91,542
2023-01-16,South,Nykaa Wanderlust Strawberry Body Yogurt,Fragrance,Perfume,1000,345,1072.85,370133.25,920,7001.29,41.21,1.05,3.71,579
2023-01-16,East,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,189,1368.2,258589.8,858,38746.08,40.96,1.03,3.45,453
2023-01-16,South,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,432,1523.59,658190.88,618,16742.04,57.21,1.15,3.22,492
2023-01-16,South,Nykaa SKINRX Hyaluronic Acid Moisturizer,Skincare,Moisturizer,1001,291,2312.16,672838.56,1680,11851.71,26.19,1.09,4.57,665
2023-01-16,East,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,372,1725.08,641729.76,843,13600.9,70.79,0.93,3.03,694
2023-01-16,South,Nykaa Herbal Teas - Digestive,Wellness,Herbal Teas,1009,309,2062.94,637448.46,1667,37428.6,64.61,0.99,4.97,563
2023-01-16,North,Nykaa Herbal Teas - Digestive,Wellness,Herbal Teas,1009,673,1618.22,1089062.06,1232,48520.22,70.57,0.94,4.23,514
2023-01-16,Central,Nykaa Herbal Teas - Digestive,Wellness,Herbal Teas,1009,185,1821.91,337053.35,1750,30639.39,14.29,1.02,4.91,568
2023-01-16,South,Nykaa Naturals Onion & Fenugreek Hair Oil,Haircare,Hair Oil,1006,172,1479.62,254494.64,1379,21923.12,83.92,1.11,3.19,401
2023-01-16,Central,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,453,571.56,258916.68,1438,27037.54,19.28,1.04,3.6,660
2023-01-16,North,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,457,791.69,361802.33,1119,31048.07,83.98,1.08,4.45,573
2023-01-16,South,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,306,1001.94,306593.64,974,34291.12,55.67,1.06,3.96,454
2023-01-16,North,Nykaa All Day Matte Foundation - Almond,Makeup,Foundation,1008,566,1814.88,1027222.08,986,27546.09,100.97,0.86,4.94,424
2023-01-16,South,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,308,2343.27,721727.16,977,37128.15,35.37,1.18,3.52,550
2023-01-16,East,Nykaa All Day Matte Foundation - Almond,Makeup,Foundation,1008,183,303.6,55558.8,1013,6420.31,72.27,1.17,4.48,484
2023-01-16,South,Nykaa Matte To Last Liquid Lipstick - Bombay,Makeup,Lipstick,1003,674,1750.04,1179526.96,1919,20448.48,101.83,0.98,4.03,401
2023-01-16,East,Nykaa Wanderlust Strawberry Body Yogurt,Fragrance,Perfume,1000,733,700.0,513100.0,548,10653.34,25.96,1.17,3.07,475
2023-01-16,East,Nykaa Naturals Shampoo - Apple Cider Vinegar,Haircare,Shampoo,1005,210,1675.34,351821.4,1706,26862.57,12.02,1.03,4.14,483
2023-01-16,East,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,599,2452.24,1468891.76,761,48930.37,41.01,1.1,3.42,557
2023-01-16,North,Nykaa Wanderlust Strawberry Body Yogurt,Fragrance,Perfume,1000,783,2174.42,1702570.86,1740,8091.39,49.53,0.9,3.48,417
2023-01-16,North,Nykaa All Day Matte Foundation - Almond,Makeup,Foundation,1008,238,2416.27,575072.26,1820,22272.36,86.1,1.11,3.08,535
2023-01-16,East,Nykaa Naturals Onion & Fenugreek Hair Oil,Haircare,Hair Oil,1006,417,1475.7,615366.9,856,49100.81,105.89,1.18,4.23,416
2023-01-16,South,Nykaa Wanderlust Strawberry Body Yogurt,Fragrance,Perfume,1000,215,2270.73,488206.95,1818,42971.53,20.14,0.87,4.12,509
2023-01-16,North,Nykaa Naturals Shampoo - Apple Cider Vinegar,Haircare,Shampoo,1005,278,1965.33,546361.74,1067,33381.77,39.58,1.17,4.81,501
2023-01-16,North,Nykaa All Day Matte Foundation - Almond,Makeup,Foundation,1008,395,1560.44,616373.8,1863,10638.78,106.96,0.86,4.12,636
2023-01-16,North,Nykaa Herbal Teas - Digestive,Wellness,Herbal Teas,1009,507,1642.97,832985.79,1786,47479.84,99.95,0.98,4.15,586
2023-01-16,West,Nykaa Wanderlust Strawberry Body Yogurt,Fragrance,Perfume,1000,755,698.14,527095.7,825,28854.71,81.58,0.87,4.39,428
2023-01-16,East,Nykaa SKINRX Hyaluronic Acid Moisturizer,Skincare,Moisturizer,1001,107,1793.72,191928.04,1069,15642.17,83.85,1.0,3.27,435
2023-01-16,South,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,249,1777.99,442719.51,1264,16995.96,116.92,1.2,4.2,639
2023-01-16,South,Nykaa Herbal Teas - Digestive,Wellness,Herbal Teas,1009,442,2151.83,951108.86,1269,38309.0,93.59,1.02,4.92,572
2023-01-16,West,Nykaa Naturals Shampoo - Apple Cider Vinegar,Haircare,Shampoo,1005,752,618.98,465472.96,1914,14991.68,10.9,1.18,3.74,617
2023-01-16,East,Nykaa Naturals Shampoo - Apple Cider Vinegar,Haircare,Shampoo,1005,127,1204.16,152928.32,609,7246.06,25.06,1.06,3.52,435
2023-01-16,North,Nykaa Naturals Onion & Fenugreek Hair Oil,Haircare,Hair Oil,1006,211,1941.55,409667.05,1686,44416.34,94.71,1.05,4.29,404
2023-01-16,Central,Nykaa Matte To Last Liquid Lipstick - Bombay,Makeup,Lipstick,1003,751,1617.47,1214719.97,1447,3133.13,49.63,0.89,3.13,531
2023-01-16,Central,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,271,1041.98,282376.58,1327,3611.38,38.3,0.9,4.71,455
2023-01-16,South,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,346,1950.87,675001.02,1777,22354.99,87.0,0.97,4.4,520
2023-01-16,South,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,723,1604.88,1160328.24,1570,30861.88,94.22,0.88,4.23,679
2023-01-16,Central,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,484,2295.02,1110789.68,935,29080.9,15.83,1.16,3.87,570
2023-01-16,Central,Nykaa Wanderlust Strawberry Body Yogurt,Fragrance,Perfume,1000,153,1927.92,294971.76,1763,20132.63,70.83,1.09,4.14,433
2023-01-17,North,Nykaa All Day Matte Foundation - Almond,Makeup,Foundation,1008,477,199.16,94999.32,1415,28586.26,37.0,0.95,3.04,559
2023-01-17,East,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,673,2024.98,1362811.54,1880,32966.7,16.61,0.99,4.3,477
2023-01-17,North,Nykaa Naturals Shampoo - Apple Cider Vinegar,Haircare,Shampoo,1005,772,1289.64,995602.08,1034,16492.61,22.96,1.04,4.15,533
2023-01-17,Central,Nykaa Matte To Last Liquid Lipstick - Bombay,Makeup,Lipstick,1003,361,284.01,102527.61,1914,14196.29,19.39,1.07,3.08,493
2023-01-17,Central,Nykaa SKINRX Hyaluronic Acid Moisturizer,Skincare,Moisturizer,1001,616,2209.45,1361021.2,604,38246.6,108.23,1.12,3.64,461
2023-01-17,South,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,247,571.85,141246.95,1866,33545.55,11.62,1.18,3.13,405
2023-01-17,West,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,662,302.75,200420.5,1853,38689.81,45.59,0.96,3.38,430
2023-01-17,South,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,547,863.02,472071.94,753,6522.59,48.9,0.97,3.12,539
2023-01-17,East,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,769,2283.91,1756326.79,1393,28673.82,73.83,0.86,4.88,589
2023-01-17,South,Nykaa Herbal Teas - Digestive,Wellness,Herbal Teas,1009,475,2430.93,1154691.75,1940,19837.81,27.19,1.0,3.66,527
2023-01-17,North,Nykaa Matte To Last Liquid Lipstick - Bombay,Makeup,Lipstick,1003,124,449.34,55718.16,1981,35026.29,42.52,0.87,3.91,660
2023-01-17,West,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,455,2033.3,925151.5,1744,32033.97,55.47,0.86,3.41,508
2023-01-17,West,Nykaa Naturals Shampoo - Apple Cider Vinegar,Haircare,Shampoo,1005,101,1001.67,101168.67,1603,7085.7,67.81,1.02,4.02,549
2023-01-17,North,Nykaa Naturals Onion & Fenugreek Hair Oil,Haircare,Hair Oil,1006,782,1732.29,1354650.78,1713,45685.97,105.2,0.91,4.79,428
2023-01-17,East,Nykaa Wanderlust Strawberry Body Yogurt,Fragrance,Perfume,1000,107,1848.79,197820.53,1546,30294.63,76.24,1.04,3.77,585
2023-01-17,Central,Nykaa Naturals Shampoo - Apple Cider Vinegar,Haircare,Shampoo,1005,112,640.82,71771.84,514,36701.92,63.39,1.05,3.81,562
2023-01-17,West,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,174,1682.42,292741.08,1334,37828.13,82.78,0.9,3.5,609
2023-01-17,East,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,769,2032.58,1563054.02,1260,25267.6,59.7,1.1,4.57,413
2023-01-17,Central,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,523,955.0,499465.0,1751,46609.79,44.27,0.92,4.83,673
2023-01-17,East,Nykaa SKINRX Hyaluronic Acid Moisturizer,Skincare,Moisturizer,1001,154,694.78,106996.12,1374,48819.14,96.39,0.88,3.48,516
2023-01-17,East,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,175,406.99,71223.25,961,6522.16,77.59,1.08,4.89,530
2023-01-17,West,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,360,1573.35,566406.0,589,47398.84,48.38,1.08,3.23,417
2023-01-17,West,Nykaa Naturals Shampoo - Apple Cider Vinegar,Haircare,Shampoo,1005,420,1937.27,813653.4,1543,41803.53,71.1,1.14,3.28,464
2023-01-17,North,Nykaa Matte To Last Liquid Lipstick - Bombay,Makeup,Lipstick,1003,622,1259.96,783695.12,1794,45569.94,101.54,1.08,4.3,551
2023-01-17,Central,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,673,597.72,402265.56,1377,20465.02,114.5,1.09,4.72,585
2023-01-17,South,Nykaa Naturals Shampoo - Apple Cider Vinegar,Haircare,Shampoo,1005,140,958.16,134142.4,1314,24494.45,112.38,0.99,4.4,650
2023-01-17,Central,Nykaa All Day Matte Foundation - Almond,Makeup,Foundation,1008,416,1880.06,782104.96,1975,26828.62,86.48,1.09,3.53,640
2023-01-17,West,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,721,1309.23,943954.83,988,20190.66,93.31,0.93,3.72,475
2023-01-17,Central,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,206,1533.54,315909.24,1616,40358.99,10.74,1.1,4.79,450
2023-01-17,East,Nykaa Wanderlust Strawberry Body Yogurt,Fragrance,Perfume,1000,538,1606.56,864329.28,840,40139.5,46.66,1.19,3.67,555
2023-01-17,East,Nykaa Wanderlust Strawberry Body Yogurt,Fragrance,Perfume,1000,798,1790.38,1428723.24,1664,40406.58,105.28,0.91,3.31,556
2023-01-17,North,Nykaa Herbal Teas - Digestive,Wellness,Herbal Teas,1009,116,353.87,41048.92,1145,18552.23,20.62,1.07,4.65,519
2023-01-17,East,Nykaa SKINRX Hyaluronic Acid Moisturizer,Skincare,Moisturizer,1001,446,1953.34,871189.64,1516,29330.13,84.5,1.02,4.51,480
2023-01-17,East,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,443,1646.12,729231.16,1057,41969.66,86.22,1.17,3.95,450
2023-01-17,North,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,304,1857.8,564771.2,824,46876.91,16.62,1.19,4.03,586
2023-01-17,West,Nykaa Matte To Last Liquid Lipstick - Bombay,Makeup,Lipstick,1003,538,1041.68,560423.84,1437,10527.84,35.97,1.07,4.21,695
2023-01-17,East,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,677,1593.37,1078711.49,561,15712.0,68.04,1.2,4.94,433
2023-01-17,North,Nykaa Herbal Teas - Digestive,Wellness,Herbal Teas,1009,381,1394.1,531152.1,765,3352.2,16.29,1.1,3.79,658
2023-01-17,East,Nykaa SKINRX Hyaluronic Acid Moisturizer,Skincare,Moisturizer,1001,541,1334.51,721969.91,1905,1469.85,81.47,1.12,3.56,675
2023-01-17,South,Nykaa Matte To Last Liquid Lipstick - Bombay,Makeup,Lipstick,1003,474,2091.11,991186.14,909,34596.87,47.55,1.16,4.43,485
2023-01-17,East,Nykaa Matte To Last Liquid Lipstick - Bombay,Makeup,Lipstick,1003,158,1365.83,215801.14,1087,43171.78,13.3,0.96,4.86,493
2023-01-17,East,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,462,1522.95,703602.9,1567,21996.57,94.48,1.17,3.83,675
2023-01-17,North,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,710,1583.16,1124043.6,1103,37996.25,103.27,0.91,3.59,698
2023-01-17,Central,Nykaa SKINRX Hyaluronic Acid Moisturizer,Skincare,Moisturizer,1001,141,1479.66,208632.06,1097,15219.64,35.63,1.15,4.85,601
2023-01-17,Central,Nykaa Naturals Shampoo - Apple Cider Vinegar,Haircare,Shampoo,1005,720,2166.72,1560038.4,845,40840.18,75.21,1.17,3.58,599
2023-01-17,Central,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,241,1646.51,396808.91,1759,4478.06,97.17,0.88,3.32,450
2023-01-17,South,Nykaa Naturals Shampoo - Apple Cider Vinegar,Haircare,Shampoo,1005,260,2334.72,607027.2,1366,40125.04,108.91,1.12,4.39,596
2023-01-17,Central,Nykaa SKINRX Hyaluronic Acid Moisturizer,Skincare,Moisturizer,1001,732,964.24,705823.68,1343,30625.94,89.15,0.99,3.07,645
2023-01-17,East,Nykaa Herbal Teas - Digestive,Wellness,Herbal Teas,1009,104,561.56,58402.24,533,23744.61,95.61,0.86,3.58,691
2023-01-17,West,Nykaa Wanderlust Strawberry Body Yogurt,Fragrance,Perfume,1000,635,935.66,594144.1,1334,1572.8,97.35,0.99,3.8,613
2023-01-17,North,Nykaa SKINRX Hyaluronic Acid Moisturizer,Skincare,Moisturizer,1001,602,573.06,344982.12,1840,13351.22,80.52,1.03,3.03,557
2023-01-17,North,Nykaa SKINRX Hyaluronic Acid Moisturizer,Skincare,Moisturizer,1001,370,1799.18,665696.6,1370,27639.99,74.65,0.94,3.51,507
2023-01-17,South,Nykaa Herbal Teas - Digestive,Wellness,Herbal Teas,1009,198,1332.88,263910.24,1394,5053.6,40.1,1.18,4.62,401
2023-01-17,West,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,710,1839.45,1306009.5,1478,10403.16,115.29,0.99,3.85,690
2023-01-17,West,Nykaa SKINRX Hyaluronic Acid Moisturizer,Skincare,Moisturizer,1001,287,598.54,171780.98,1893,48101.01,15.35,1.11,3.24,542
2023-01-17,East,Nykaa Naturals Shampoo - Apple Cider Vinegar,Haircare,Shampoo,1005,648,1101.42,713720.16,1140,16510.99,68.15,0.89,3.66,471
2023-01-17,East,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,424,871.55,369537.2,1975,39025.67,97.47,0.99,4.68,631
2023-01-17,Central,Nykaa Naturals Shampoo - Apple Cider Vinegar,Haircare,Shampoo,1005,117,726.05,84947.85,653,1967.12,68.14,0.86,4.46,573
2023-01-17,North,Nykaa Naturals Onion & Fenugreek Hair Oil,Haircare,Hair Oil,1006,756,926.89,700728.84,1268,42936.32,101.28,0.94,3.4,497
2023-01-17,Central,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,171,1251.35,213980.85,576,20964.05,94.17,1.03,4.2,452
2023-01-17,North,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,121,2178.84,263639.64,1577,21310.16,90.1,1.16,3.14,644
2023-01-17,Central,Nykaa Naturals Onion & Fenugreek Hair Oil,Haircare,Hair Oil,1006,668,744.24,497152.32,1836,17108.18,32.79,0.97,4.81,693
2023-01-17,East,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,109,484.97,52861.73,1007,46143.32,103.12,0.88,4.13,431
2023-01-17,Central,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,432,2077.86,897635.52,1278,40484.36,60.43,1.08,4.37,670
2023-01-17,Central,Nykaa Wanderlust Strawberry Body Yogurt,Fragrance,Perfume,1000,693,372.24,257962.32,1427,42465.66,31.73,0.98,3.32,500
2023-01-17,North,Nykaa SKINRX Hyaluronic Acid Moisturizer,Skincare,Moisturizer,1001,722,1714.02,1237522.44,630,41050.17,19.88,1.14,3.21,492
2023-01-17,North,Nykaa Naturals Shampoo - Apple Cider Vinegar,Haircare,Shampoo,1005,680,1887.17,1283275.6,549,32490.36,75.9,1.08,4.35,402
2023-01-17,East,Nykaa Wanderlust Strawberry Body Yogurt,Fragrance,Perfume,1000,789,1664.82,1313542.98,778,16258.28,10.5,1.15,4.62,636
2023-01-17,South,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,419,2215.99,928499.81,1829,18020.0,16.62,1.12,3.34,641
2023-01-17,East,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,243,486.43,118202.49,1768,16712.92,13.93,1.03,3.29,614
2023-01-17,West,Nykaa Wanderlust Strawberry Body Yogurt,Fragrance,Perfume,1000,378,326.19,123299.82,1891,33670.4,48.0,1.06,4.72,599
2023-01-17,East,Nykaa Naturals Onion & Fenugreek Hair Oil,Haircare,Hair Oil,1006,602,2175.83,1309849.66,1570,39669.81,68.68,1.05,4.7,636
2023-01-17,East,Nykaa Matte To Last Liquid Lipstick - Bombay,Makeup,Lipstick,1003,467,2466.02,1151631.34,1135,8690.55,33.04,1.04,3.77,412
2023-01-17,Central,Nykaa Wanderlust Strawberry Body Yogurt,Fragrance,Perfume,1000,183,728.85,133379.55,771,29628.16,27.7,1.19,4.92,410
2023-01-17,East,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,649,1665.17,1080695.33,1086,16278.98,85.66,0.91,4.78,633
2023-01-17,Central,Nykaa Matte To Last Liquid Lipstick - Bombay,Makeup,Lipstick,1003,260,2096.35,545051.0,594,21241.64,31.18,0.9,4.55,580
2023-01-17,West,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,320,2424.63,775881.6,1077,19434.58,99.23,1.09,4.65,400
2023-01-17,South,Nykaa Matte To Last Liquid Lipstick - Bombay,Makeup,Lipstick,1003,697,2349.11,1637329.67,1792,29651.42,92.87,1.04,4.05,540
2023-01-17,East,Nykaa SKINRX Hyaluronic Acid Moisturizer,Skincare,Moisturizer,1001,313,1928.78,603708.14,1022,39779.11,43.13,0.88,3.01,447
2023-01-17,North,Nykaa SKINRX Hyaluronic Acid Moisturizer,Skincare,Moisturizer,1001,668,1344.42,898072.56,1293,8806.19,69.18,1.01,4.63,572
2023-01-17,North,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,689,2189.03,1508241.67,1087,32406.88,34.95,1.16,3.13,664
2023-01-17,North,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,238,1732.63,412365.94,1021,19249.22,14.52,1.14,3.01,456
2023-01-17,West,Nykaa Naturals Onion & Fenugreek Hair Oil,Haircare,Hair Oil,1006,459,832.29,382021.11,1420,20653.3,91.06,0.89,3.0,416
2023-01-17,West,Nykaa Naturals Onion & Fenugreek Hair Oil,Haircare,Hair Oil,1006,464,1022.79,474574.56,1238,22992.07,88.27,0.95,4.78,625
2023-01-17,Central,Nykaa Herbal Teas - Digestive,Wellness,Herbal Teas,1009,733,1572.24,1152451.92,1157,49161.98,97.53,1.09,3.6,451
2023-01-17,South,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,305,549.97,167740.85,1392,18880.17,14.67,0.95,4.8,658
2023-01-17,North,Nykaa Naturals Onion & Fenugreek Hair Oil,Haircare,Hair Oil,1006,343,1229.56,421739.08,1044,47964.88,88.73,1.1,3.3,539
2023-01-17,South,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,481,469.6,225877.6,1014,11242.92,24.76,0.98,4.52,447
2023-01-17,East,Nykaa Naturals Tea Tree & Neem Face Wash,Skincare,Facewash,1007,772,970.07,748894.04,1293,45665.54,110.14,0.87,4.15,448
2023-01-17,Central,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,391,615.49,240656.59,1271,27373.44,105.81,1.11,4.65,517
2023-01-17,East,Nykaa SKINRX Hyaluronic Acid Moisturizer,Skincare,Moisturizer,1001,607,1669.02,1013095.14,500,13714.3,63.42,0.9,4.15,658
2023-01-17,West,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,501,1734.25,868859.25,1756,9827.22,31.99,0.88,4.48,574
2023-01-17,West,Nykaa All Day Matte Foundation - Almond,Makeup,Foundation,1008,721,2430.54,1752419.34,1981,23510.68,36.5,0.89,4.98,422
2023-01-17,North,Nykaa Naturals Onion & Fenugreek Hair Oil,Haircare,Hair Oil,1006,352,199.45,70206.4,910,29470.04,16.34,1.09,3.79,517
2023-01-17,North,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,610,1509.01,920496.1,1982,38891.14,58.57,0.92,3.35,460
2023-01-17,Central,Nykaa Naturals Onion & Fenugreek Hair Oil,Haircare,Hair Oil,1006,431,885.54,381667.74,835,23150.44,41.18,1.09,3.59,507
2023-01-17,North,Nykaa All Day Matte Foundation - Almond,Makeup,Foundation,1008,507,1318.71,668585.97,1186,41785.16,90.17,0.96,4.91,480
2023-01-17,South,Nykaa Matte To Last Liquid Lipstick - Bombay,Makeup,Lipstick,1003,601,1446.91,869592.91,1487,27857.61,105.97,1.08,3.26,475
2023-01-17,East,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,500,1421.3,710650.0,1212,29628.11,15.21,0.95,4.53,455
2023-01-17,North,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,256,2290.8,586444.8,1971,4314.35,23.71,1.11,3.11,695
2023-01-17,East,Nykaa All Day Matte Foundation - Almond,Makeup,Foundation,1008,121,593.29,71788.09,922,11485.34,93.12,0.89,4.32,659
2023-01-17,South,Nykaa Wanderlust Strawberry Body Yogurt,Fragrance,Perfume,1000,125,2069.86,258732.5,1892,6063.4,35.68,0.87,4.12,667
2023-01-18,East,Nykaa All Day Matte Foundation - Almond,Makeup,Foundation,1008,174,1980.03,344525.22,1709,5166.29,20.64,1.15,4.74,473
2023-01-18,South,Nykaa All Day Matte Foundation - Almond,Makeup,Foundation,1008,373,2120.05,790778.65,1597,25951.81,83.67,1.06,4.88,413
2023-01-18,South,Nykaa Naturals Onion & Fenugreek Hair Oil,Haircare,Hair Oil,1006,387,2432.28,941292.36,1062,29652.0,29.4,0.99,4.8,544
2023-01-18,East,Nykaa Naturals Onion & Fenugreek Hair Oil,Haircare,Hair Oil,1006,378,286.28,108213.84,1537,17097.71,39.98,0.87,4.05,642
2023-01-18,East,Nykaa All Day Matte Foundation - Almond,Makeup,Foundation,1008,531,1482.06,786973.86,1553,49146.21,19.75,1.17,3.74,482
2023-01-18,East,Nykaa Wanderlust Strawberry Body Yogurt,Fragrance,Perfume,1000,567,792.99,449625.33,1914,27106.73,93.29,0.93,4.71,415
2023-01-18,Central,Nykaa SKINRX Hyaluronic Acid Moisturizer,Skincare,Moisturizer,1001,203,1513.33,307205.99,568,4429.34,26.2,1.19,4.71,508
2023-01-18,West,Nykaa SKINRX Hyaluronic Acid Moisturizer,Skincare,Moisturizer,1001,390,1440.46,561779.4,1209,26400.09,59.8,0.9,4.6,481
2023-01-18,West,Nykaa Wanderlust Strawberry Body Yogurt,Fragrance,Perfume,1000,178,1295.78,230648.84,1405,30756.39,78.8,0.89,4.82,622
2023-01-18,West,Nykaa SKINRX Vitamin C Serum,Skincare,Serum,1002,340,1263.23,429498.2,848,24239.3,54.42,1.06,4.0,657
2023-01-18,East,Nykaa All Day Matte Foundation - Almond,Makeup,Foundation,1008,660,1791.95,1182687.0,1936,25611.81,80.27,0.96,4.22,626
2023-01-18,South,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,592,2388.23,1413832.16,1988,24900.11,30.83,0.97,4.47,456
2023-01-18,South,Nykaa Wanderlust Strawberry Body Yogurt,Fragrance,Perfume,1000,691,2107.3,1456144.3,1934,41233.67,29.36,1.18,3.12,593
2023-01-18,Central,Nykaa SKINRX Hyaluronic Acid Moisturizer,Skincare,Moisturizer,1001,580,2140.61,1241553.8,702,41899.89,37.84,0.9,3.8,575
2023-01-18,North,Nykaa Naturals Shampoo - Apple Cider Vinegar,Haircare,Shampoo,1005,195,1931.1,376564.5,1185,30235.16,35.83,0.94,4.83,543
2023-01-18,West,Nykaa Matte To Last Liquid Lipstick - Bombay,Makeup,Lipstick,1003,181,1964.52,355578.12,1177,44194.32,88.24,1.17,3.5,569
2023-01-18,North,Nykaa Black Magic Liquid Eyeliner,Makeup,Mascara,1004,217,1388.46,301295.82,1161,1176.31,15.1,1.04,3.45,664
