Date,Region,Product_Name,Category,Sub_Category,Product_ID,Sales_Units,Price_At_Time,Revenue,Stock_Level,Marketing_Spend,Social_Media_Influence_Score,Festival_Seasonality_Adjustment,Customer_Rating,Rolling_Avg_Sales
2023-01-30,South,Mars Liquid Highlighter - Golden Hour,Makeup,Highlighter,2005,99,797.07,78909.93,607,18260.02,78.21,0.9,3.57,603
2023-01-30,Central,Purplle Good Vibes Rosehip Radiant Glow Face Serum,Skincare,Serum,2000,441,1674.76,738569.16,1480,20810.93,86.19,1.16,4.56,527
2023-01-30,East,Purplle Green Tea Face Wash,Skincare,Facewash,2007,432,2076.92,897229.44,754,3965.11,33.31,1.05,3.99,559
2023-01-30,North,Purplle Green Tea Face Wash,Skincare,Facewash,2007,662,2027.39,1342132.18,1742,8022.27,11.49,0.88,4.75,662
2023-01-30,West,Sugar Eye Warned You So! Eyeliner - Black Swan,Makeup,Eyeliner,2009,338,892.21,301566.98,1596,14016.28,11.15,0.93,3.09,623
2023-01-30,West,Purplle Green Tea Face Wash,Skincare,Facewash,2007,407,2232.77,908737.39,1485,2826.93,23.13,1.04,3.01,535
2023-01-30,South,Sugar Ace of Face Foundation Stick - Mocha,Makeup,Foundation,2004,631,571.92,360881.52,1595,24587.37,95.09,1.1,4.45,578
2023-01-30,West,Sugar Eye Warned You So! Eyeliner - Black Swan,Makeup,Eyeliner,2009,136,549.6,74745.6,1792,21853.27,76.63,0.9,3.26,595
2023-01-30,West,Mars Matte Look Lipstick - Fuchsia Flush,Makeup,Lipstick,2008,230,1702.99,391687.7,1240,15764.0,25.68,0.99,4.32,488
2023-01-30,South,Sugar Smudge Me Not Liquid Lipstick - Scarlet,Makeup,Lipstick,2001,505,1679.8,848299.0,1186,15281.63,10.97,1.18,4.69,626
2023-01-30,South,Sugar Smudge Me Not Liquid Lipstick - Scarlet,Makeup,Lipstick,2001,369,283.86,104744.34,1571,11475.16,85.52,0.85,3.66,649
2023-01-30,West,Mars Spectra Matte Foundation - Warm Beige,Makeup,Foundation,2002,227,1837.66,417148.82,753,33277.25,77.12,0.83,3.64,450
2023-01-30,South,Mars Matte Look Lipstick - Fuchsia Flush,Makeup,Lipstick,2008,433,615.39,266463.87,608,11509.66,20.6,0.82,3.86,617
2023-01-30,South,Purplle Kajal - Intense Black,Makeup,Mascara,2003,351,456.25,160143.75,550,20539.95,65.22,1.0,4.0,682
2023-01-30,East,Sugar Aquaholic Hydrating Stick,Skincare,Moisturizer,2006,150,1991.42,298713.0,1379,29032.71,17.84,0.9,4.63,478
2023-01-30,West,Sugar Ace of Face Foundation Stick - Mocha,Makeup,Foundation,2004,422,1854.57,782628.54,1538,33790.29,86.95,1.14,4.79,630
2023-01-30,West,Sugar Ace of Face Foundation Stick - Mocha,Makeup,Foundation,2004,413,260.53,107598.89,792,29845.65,26.93,0.98,3.64,540
2023-01-30,East,Purplle Good Vibes Rosehip Radiant Glow Face Serum,Skincare,Serum,2000,349,1781.29,621670.21,436,9458.34,75.99,0.95,3.61,507
2023-01-30,South,Sugar Ace of Face Foundation Stick - Mocha,Makeup,Foundation,2004,698,485.93,339179.14,1700,23387.15,103.88,0.89,3.85,498
2023-01-30,East,Sugar Eye Warned You So! Eyeliner - Black Swan,Makeup,Eyeliner,2009,183,298.04,54541.32,1558,17915.82,14.81,1.06,3.36,522
2023-01-30,East,Purplle Green Tea Face Wash,Skincare,Facewash,2007,583,537.59,313414.97,1113,14609.61,81.49,1.21,3.35,618
2023-01-30,East,Mars Spectra Matte Foundation - Warm Beige,Makeup,Foundation,2002,277,2252.93,624061.61,433,25727.89,57.81,1.12,3.48,588
2023-01-30,South,Purplle Green Tea Face Wash,Skincare,Facewash,2007,126,1121.45,141302.7,1294,31194.89,96.17,0.87,4.46,670
2023-01-30,East,Mars Matte Look Lipstick - Fuchsia Flush,Makeup,Lipstick,2008,389,2074.46,806964.94,1595,30069.36,71.47,0.84,4.24,670
2023-01-30,East,Purplle Kajal - Intense Black,Makeup,Mascara,2003,528,1955.11,1032298.08,1317,30459.98,54.6,0.85,4.24,614
2023-01-30,Central,Purplle Kajal - Intense Black,Makeup,Mascara,2003,692,2253.43,1559373.56,1259,4606.12,98.48,1.21,3.1,578
2023-01-30,South,Mars Matte Look Lipstick - Fuchsia Flush,Makeup,Lipstick,2008,580,1467.93,851399.4,1610,4723.48,21.51,0.99,3.22,515
2023-01-30,Central,Mars Spectra Matte Foundation - Warm Beige,Makeup,Foundation,2002,700,608.94,426258.0,1141,24309.57,88.84,1.23,3.48,502
2023-01-30,West,Sugar Smudge Me Not Liquid Lipstick - Scarlet,Makeup,Lipstick,2001,481,2149.78,1034044.18,1746,27208.89,102.28,1.24,3.99,410
2023-01-30,North,Sugar Smudge Me Not Liquid Lipstick - Scarlet,Makeup,Lipstick,2001,335,1268.93,425091.55,1015,19741.19,76.7,1.04,3.41,416
2023-01-30,South,Purplle Good Vibes Rosehip Radiant Glow Face Serum,Skincare,Serum,2000,197,1704.24,335735.28,1077,37515.2,26.89,1.14,3.58,629
2023-01-30,North,Purplle Kajal - Intense Black,Makeup,Mascara,2003,717,1961.84,1406639.28,442,28507.65,73.72,0.98,4.27,609
2023-01-30,South,Purplle Good Vibes Rosehip Radiant Glow Face Serum,Skincare,Serum,2000,674,1509.41,1017342.34,1116,21668.49,15.37,0.99,3.03,598
2023-01-30,North,Sugar Aquaholic Hydrating Stick,Skincare,Moisturizer,2006,705,2059.29,1451799.45,1073,15697.44,25.33,0.86,4.08,442
2023-01-30,Central,Sugar Smudge Me Not Liquid Lipstick - Scarlet,Makeup,Lipstick,2001,563,1769.05,995975.15,1696,22676.05,53.68,1.14,4.43,514
2023-01-30,West,Mars Spectra Matte Foundation - Warm Beige,Makeup,Foundation,2002,643,284.87,183171.41,1342,21961.23,74.14,1.06,4.58,418
2023-01-30,South,Mars Matte Look Lipstick - Fuchsia Flush,Makeup,Lipstick,2008,544,407.74,221810.56,510,12338.95,48.13,0.85,3.31,492
2023-01-30,South,Mars Liquid Highlighter - Golden Hour,Makeup,Highlighter,2005,505,1194.34,603141.7,1012,5577.63,33.19,1.22,4.54,408
2023-01-30,Central,Mars Liquid Highlighter - Golden Hour,Makeup,Highlighter,2005,488,599.69,292648.72,995,19662.76,87.07,0.91,3.15,494
2023-01-30,North,Mars Matte Look Lipstick - Fuchsia Flush,Makeup,Lipstick,2008,436,1863.09,812307.24,868,22007.46,25.39,0.98,3.6,528
2023-01-30,North,Purplle Kajal - Intense Black,Makeup,Mascara,2003,711,1242.98,883758.78,826,19023.67,28.19,0.86,3.52,559
2023-01-30,North,Sugar Eye Warned You So! Eyeliner - Black Swan,Makeup,Eyeliner,2009,254,901.7,229031.8,1225,27143.19,58.23,0.81,3.91,518
2023-01-30,West,Purplle Kajal - Intense Black,Makeup,Mascara,2003,442,935.75,413601.5,1629,32782.81,94.17,0.96,3.28,563
2023-01-30,East,Mars Matte Look Lipstick - Fuchsia Flush,Makeup,Lipstick,2008,556,1862.92,1035783.52,1461,25612.2,95.58,0.95,4.54,416
2023-01-30,East,Sugar Eye Warned You So! Eyeliner - Black Swan,Makeup,Eyeliner,2009,652,589.39,384282.28,827,39977.44,37.11,0.82,4.56,628
2023-01-30,South,Sugar Eye Warned You So! Eyeliner - Black Swan,Makeup,Eyeliner,2009,482,2229.22,1074484.04,1747,11868.54,101.15,1.22,3.06,475
2023-01-30,South,Mars Liquid Highlighter - Golden Hour,Makeup,Highlighter,2005,447,919.39,410967.33,711,20456.98,37.3,1.19,3.43,676
2023-01-30,South,Mars Spectra Matte Foundation - Warm Beige,Makeup,Foundation,2002,211,1131.1,238662.1,955,19668.15,37.08,1.18,4.09,479
2023-01-30,South,Purplle Kajal - Intense Black,Makeup,Mascara,2003,423,2253.95,953420.85,1575,14087.05,84.43,0.81,4.68,458
2023-01-30,Central,Purplle Green Tea Face Wash,Skincare,Facewash,2007,448,1059.48,474647.04,1205,22898.18,16.04,1.17,4.12,556
2023-01-31,North,Sugar Eye Warned You So! Eyeliner - Black Swan,Makeup,Eyeliner,2009,195,2130.87,415519.65,1142,22912.28,26.53,0.83,4.03,479
2023-01-31,North,Mars Matte Look Lipstick - Fuchsia Flush,Makeup,Lipstick,2008,300,655.78,196734.0,1237,3378.89,61.26,1.02,3.94,498
2023-01-31,East,Purplle Good Vibes Rosehip Radiant Glow Face Serum,Skincare,Serum,2000,419,341.36,143029.84,1609,25717.9,28.89,0.9,3.01,424
2023-01-31,East,Sugar Aquaholic Hydrating Stick,Skincare,Moisturizer,2006,496,1586.09,786700.64,1031,21170.0,102.24,0.87,4.56,595
2023-01-31,Central,Sugar Aquaholic Hydrating Stick,Skincare,Moisturizer,2006,455,1901.11,865005.05,1419,22026.65,33.37,0.92,4.37,490
2023-01-31,Central,Sugar Eye Warned You So! Eyeliner - Black Swan,Makeup,Eyeliner,2009,258,1723.9,444766.2,1247,29436.4,59.75,0.94,4.02,465
2023-01-31,North,Purplle Kajal - Intense Black,Makeup,Mascara,2003,587,656.82,385553.34,410,12173.59,75.03,1.08,3.68,593
2023-01-31,East,Sugar Aquaholic Hydrating Stick,Skincare,Moisturizer,2006,612,626.13,383191.56,1101,12470.24,8.74,0.81,4.14,417
2023-01-31,South,Mars Liquid Highlighter - Golden Hour,Makeup,Highlighter,2005,160,875.64,140102.4,471,35090.7,63.9,1.17,4.7,634
2023-01-31,South,Sugar Aquaholic Hydrating Stick,Skincare,Moisturizer,2006,282,1980.88,558608.16,1726,26647.6,12.34,0.88,3.78,619
2023-01-31,West,Purplle Good Vibes Rosehip Radiant Glow Face Serum,Skincare,Serum,2000,106,1800.43,190845.58,613,2252.65,75.85,0.81,3.88,453
2023-01-31,West,Mars Liquid Highlighter - Golden Hour,Makeup,Highlighter,2005,551,579.6,319359.6,675,16172.82,42.44,0.91,3.36,595
2023-01-31,South,Purplle Good Vibes Rosehip Radiant Glow Face Serum,Skincare,Serum,2000,320,790.87,253078.4,1611,39889.74,19.18,0.94,4.04,522
2023-01-31,North,Sugar Ace of Face Foundation Stick - Mocha,Makeup,Foundation,2004,515,1024.27,527499.05,1567,36542.06,101.96,1.17,3.49,543
2023-01-31,Central,Sugar Eye Warned You So! Eyeliner - Black Swan,Makeup,Eyeliner,2009,517,2125.59,1098930.03,613,4933.9,14.3,1.0,4.09,510
2023-01-31,West,Purplle Green Tea Face Wash,Skincare,Facewash,2007,749,677.78,507657.22,1769,38095.78,94.54,1.23,3.51,470
2023-01-31,West,Mars Liquid Highlighter - Golden Hour,Makeup,Highlighter,2005,590,640.57,377936.3,1211,16389.31,21.73,0.82,3.37,526
2023-01-31,East,Mars Matte Look Lipstick - Fuchsia Flush,Makeup,Lipstick,2008,137,2231.23,305678.51,1298,19688.85,106.06,0.92,3.54,688
2023-01-31,North,Purplle Good Vibes Rosehip Radiant Glow Face Serum,Skincare,Serum,2000,579,531.83,307929.57,513,13555.72,44.77,1.0,3.46,617
2023-01-31,North,Purplle Green Tea Face Wash,Skincare,Facewash,2007,676,328.93,222356.68,1615,1752.87,35.84,0.95,3.07,498
2023-01-31,Central,Purplle Green Tea Face Wash,Skincare,Facewash,2007,208,933.66,194201.28,1654,34323.3,102.34,0.85,3.39,435
2023-01-31,East,Sugar Aquaholic Hydrating Stick,Skincare,Moisturizer,2006,147,1050.62,154441.14,424,16668.61,10.65,1.1,3.59,434
2023-01-31,East,Mars Matte Look Lipstick - Fuchsia Flush,Makeup,Lipstick,2008,747,2120.33,1583886.51,976,9714.4,90.24,1.17,3.84,687
2023-01-31,Central,Sugar Aquaholic Hydrating Stick,Skincare,Moisturizer,2006,650,691.39,449403.5,477,3170.11,69.98,1.21,4.48,508
2023-01-31,Central,Sugar Eye Warned You So! Eyeliner - Black Swan,Makeup,Eyeliner,2009,96,1638.31,157277.76,872,30914.35,54.93,1.16,3.2,407
2023-01-31,West,Purplle Kajal - Intense Black,Makeup,Mascara,2003,579,1259.56,729285.24,1296,19871.29,90.09,0.81,4.44,428
2023-01-31,North,Sugar Eye Warned You So! Eyeliner - Black Swan,Makeup,Eyeliner,2009,342,719.44,246048.48,947,2098.57,46.78,1.1,3.28,458
2023-01-31,East,Mars Spectra Matte Foundation - Warm Beige,Makeup,Foundation,2002,673,473.08,318382.84,1374,32753.49,18.18,1.05,4.6,578
2023-01-31,Central,Purplle Kajal - Intense Black,Makeup,Mascara,2003,180,1793.31,322795.8,955,13309.13,90.33,1.01,3.92,475
2023-01-31,South,Sugar Aquaholic Hydrating Stick,Skincare,Moisturizer,2006,335,248.01,83083.35,1653,33197.57,68.51,1.07,4.41,648
2023-01-31,East,Purplle Green Tea Face Wash,Skincare,Facewash,2007,747,1272.46,950527.62,1365,24040.62,45.63,1.02,4.21,397
2023-01-31,East,Purplle Good Vibes Rosehip Radiant Glow Face Serum,Skincare,Serum,2000,151,1681.75,253944.25,428,2299.87,103.31,1.14,3.5,579
2023-01-31,Central,Sugar Aquaholic Hydrating Stick,Skincare,Moisturizer,2006,112,241.19,27013.28,476,11102.08,95.86,1.19,4.58,449
2023-01-31,West,Purplle Green Tea Face Wash,Skincare,Facewash,2007,422,268.53,113319.66,927,23029.7,13.84,0.99,3.49,390
2023-01-31,South,Purplle Good Vibes Rosehip Radiant Glow Face Serum,Skincare,Serum,2000,361,2136.77,771373.97,1731,3878.05,44.38,1.19,4.76,564
2023-01-31,North,Sugar Aquaholic Hydrating Stick,Skincare,Moisturizer,2006,389,1434.51,558024.39,719,36865.95,74.86,1.16,3.21,646
2023-01-31,South,Purplle Green Tea Face Wash,Skincare,Facewash,2007,387,632.0,244584.0,692,15629.06,38.81,0.82,3.69,412
2023-01-31,East,Mars Matte Look Lipstick - Fuchsia Flush,Makeup,Lipstick,2008,122,1902.23,232072.06,451,3426.38,17.58,0.83,3.54,656
2023-01-31,Central,Mars Liquid Highlighter - Golden Hour,Makeup,Highlighter,2005,514,548.2,281774.8,1044,11830.23,22.73,0.85,4.09,600
2023-01-31,North,Purplle Green Tea Face Wash,Skincare,Facewash,2007,320,1357.92,434534.4,752,16494.19,48.46,1.13,4.22,445
2023-01-31,West,Sugar Eye Warned You So! Eyeliner - Black Swan,Makeup,Eyeliner,2009,524,1914.96,1003439.04,491,31403.25,31.13,1.07,3.1,592
2023-01-31,West,Sugar Smudge Me Not Liquid Lipstick - Scarlet,Makeup,Lipstick,2001,349,1990.24,694593.76,1209,31979.91,63.15,0.84,3.79,431
2023-01-31,Central,Mars Matte Look Lipstick - Fuchsia Flush,Makeup,Lipstick,2008,94,1851.62,174052.28,1549,30656.03,70.75,1.06,4.77,516
2023-01-31,North,Purplle Kajal - Intense Black,Makeup,Mascara,2003,665,1266.49,842215.85,1116,22414.17,64.28,1.11,4.25,676
2023-01-31,East,Sugar Eye Warned You So! Eyeliner - Black Swan,Makeup,Eyeliner,2009,749,899.93,674047.57,878,10466.75,88.72,1.0,4.59,641
2023-01-31,North,Mars Spectra Matte Foundation - Warm Beige,Makeup,Foundation,2002,550,684.76,376618.0,1239,8919.93,68.85,0.96,3.75,627
2023-01-31,West,Sugar Aquaholic Hydrating Stick,Skincare,Moisturizer,2006,623,582.63,362978.49,1320,4865.68,17.92,1.1,4.09,601
2023-01-31,Central,Sugar Eye Warned You So! Eyeliner - Black Swan,Makeup,Eyeliner,2009,235,1820.22,427751.7,1153,13411.04,47.93,1.06,3.06,482
2023-01-31,North,Purplle Good Vibes Rosehip Radiant Glow Face Serum,Skincare,Serum,2000,191,885.19,169071.29,875,19645.64,65.13,0.99,3.88,402
2023-01-31,East,Purplle Green Tea Face Wash,Skincare,Facewash,2007,749,1547.69,1159219.81,787,6693.31,27.11,1.24,3.52,403
2023-01-31,South,Mars Matte Look Lipstick - Fuchsia Flush,Makeup,Lipstick,2008,686,595.46,408485.56,1484,3544.07,17.21,1.09,4.33,634
2023-01-31,West,Sugar Smudge Me Not Liquid Lipstick - Scarlet,Makeup,Lipstick,2001,726,232.89,169078.14,1247,3847.54,64.19,1.05,3.27,443
2023-01-31,East,Sugar Ace of Face Foundation Stick - Mocha,Makeup,Foundation,2004,153,1290.15,197392.95,663,21280.79,48.08,1.16,4.65,633
2023-01-31,South,Sugar Ace of Face Foundation Stick - Mocha,Makeup,Foundation,2004,527,1894.84,998580.68,952,15490.62,11.19,1.03,4.55,437
2023-01-31,West,Mars Spectra Matte Foundation - Warm Beige,Makeup,Foundation,2002,191,366.81,70060.71,708,23922.13,89.2,1.16,3.5,536
2023-01-31,South,Mars Matte Look Lipstick - Fuchsia Flush,Makeup,Lipstick,2008,725,268.88,194938.0,1547,14390.29,105.92,0.95,3.09,497
2023-01-31,West,Sugar Aquaholic Hydrating Stick,Skincare,Moisturizer,2006,659,1349.27,889168.93,939,31915.94,81.38,1.0,4.45,411
2023-01-31,West,Sugar Ace of Face Foundation Stick - Mocha,Makeup,Foundation,2004,324,1442.35,467321.4,629,35052.75,62.45,1.07,3.5,688
2023-01-31,South,Sugar Smudge Me Not Liquid Lipstick - Scarlet,Makeup,Lipstick,2001,688,1899.52,1306869.76,1430,1598.18,51.83,0.85,3.79,644
2023-01-31,East,Mars Matte Look Lipstick - Fuchsia Flush,Makeup,Lipstick,2008,551,1415.43,779901.93,923,23085.48,39.08,1.14,4.19,623
2023-01-31,Central,Purplle Kajal - Intense Black,Makeup,Mascara,2003,455,1559.76,709690.8,1297,24950.49,78.13,0.9,4.46,659
2023-01-31,Central,Sugar Smudge Me Not Liquid Lipstick - Scarlet,Makeup,Lipstick,2001,741,2046.38,1516367.58,1679,27604.7,99.74,1.16,4.23,638
2023-01-31,West,Mars Matte Look Lipstick - Fuchsia Flush,Makeup,Lipstick,2008,381,1487.21,566627.01,1229,29357.0,42.47,1.03,3.9,419
2023-01-31,East,Sugar Aquaholic Hydrating Stick,Skincare,Moisturizer,2006,505,1639.3,827846.5,1471,4742.03,48.4,0.85,4.24,491
2023-01-31,East,Sugar Ace of Face Foundation Stick - Mocha,Makeup,Foundation,2004,383,1502.51,575461.33,1552,4180.58,54.12,1.21,3.27,652
2023-01-31,East,Sugar Smudge Me Not Liquid Lipstick - Scarlet,Makeup,Lipstick,2001,368,1707.28,628279.04,502,30966.76,9.56,1.23,3.1,578
2023-01-31,East,Purplle Kajal - Intense Black,Makeup,Mascara,2003,135,800.55,108074.25,637,13222.86,71.33,0.97,4.06,516
2023-01-31,Central,Mars Matte Look Lipstick - Fuchsia Flush,Makeup,Lipstick,2008,529,295.54,156340.66,718,21519.15,75.07,1.03,3.17,571
2023-01-31,East,Mars Liquid Highlighter - Golden Hour,Makeup,Highlighter,2005,509,290.7,147966.3,444,22997.17,12.94,1.06,4.69,673
2023-01-31,East,Purplle Kajal - Intense Black,Makeup,Mascara,2003,611,2258.28,1379809.08,1671,6346.59,41.95,0.94,3.57,491
2023-01-31,North,Mars Liquid Highlighter - Golden Hour,Makeup,Highlighter,2005,404,1594.22,644064.88,1551,12607.11,28.3,1.17,4.32,667
2023-01-31,South,Purplle Good Vibes Rosehip Radiant Glow Face Serum,Skincare,Serum,2000,281,1128.86,317209.66,520,37983.58,78.33,1.05,3.55,432
2023-01-31,North,Sugar Eye Warned You So! Eyeliner - Black Swan,Makeup,Eyeliner,2009,231,1092.94,252469.14,414,17859.58,54.68,1.18,3.21,681
2023-01-31,North,Purplle Kajal - Intense Black,Makeup,Mascara,2003,299,1981.22,592384.78,1269,12798.31,79.03,1.22,3.82,442
2023-01-31,Central,Sugar Smudge Me Not Liquid Lipstick - Scarlet,Makeup,Lipstick,2001,424,2090.17,886232.08,1521,12162.37,94.09,0.86,3.88,616
2023-01-31,South,Sugar Aquaholic Hydrating Stick,Skincare,Moisturizer,2006,200,1052.77,210554.0,951,24564.78,103.37,0.99,3.98,447
2023-01-31,Central,Mars Spectra Matte Foundation - Warm Beige,Makeup,Foundation,2002,100,1481.3,148130.0,730,37977.31,99.83,1.11,3.36,686
2023-01-31,South,Sugar Eye Warned You So! Eyeliner - Black Swan,Makeup,Eyeliner,2009,687,1281.43,880342.41,700,19727.3,8.98,0.95,3.34,595
2023-01-31,North,Purplle Good Vibes Rosehip Radiant Glow Face Serum,Skincare,Serum,2000,328,368.12,120743.36,1733,6261.46,63.1,1.03,4.05,627
2023-01-31,Central,Sugar Ace of Face Foundation Stick - Mocha,Makeup,Foundation,2004,651,598.83,389838.33,1232,33362.71,98.99,1.15,3.63,624
2023-01-31,North,Mars Matte Look Lipstick - Fuchsia Flush,Makeup,Lipstick,2008,308,1994.09,614179.72,1479,1935.05,90.64,0.9,3.26,530
2023-01-31,North,Purplle Good Vibes Rosehip Radiant Glow Face Serum,Skincare,Serum,2000,201,313.97,63107.97,1401,28495.55,77.77,1.04,3.24,479
2023-01-31,Central,Mars Spectra Matte Foundation - Warm Beige,Makeup,Foundation,2002,188,1142.96,214876.48,739,22626.08,78.41,1.08,4.18,590
2023-01-31,East,Purplle Green Tea Face Wash,Skincare,Facewash,2007,336,1053.5,353976.0,467,19644.03,98.38,1.01,3.31,552
2023-01-31,North,Mars Spectra Matte Foundation - Warm Beige,Makeup,Foundation,2002,492,536.81,264110.52,1637,38402.66,33.0,1.0,3.64,485
2023-01-31,Central,Mars Spectra Matte Foundation - Warm Beige,Makeup,Foundation,2002,680,2023.2,1375776.0,1406,32122.37,76.23,1.03,4.34,613
2023-01-31,West,Sugar Ace of Face Foundation Stick - Mocha,Makeup,Foundation,2004,225,1064.63,239541.75,1597,13510.0,76.73,0.9,3.42,514
2023-01-31,West,Sugar Aquaholic Hydrating Stick,Skincare,Moisturizer,2006,453,1528.57,692442.21,1773,2677.72,82.92,1.23,3.41,433
2023-01-31,South,Purplle Kajal - Intense Black,Makeup,Mascara,2003,168,1645.03,276365.04,790,6980.63,20.02,0.85,4.72,664
2023-01-31,North,Sugar Eye Warned You So! Eyeliner - Black Swan,Makeup,Eyeliner,2009,590,1521.38,897614.2,1582,20537.77,56.39,0.88,3.18,652
2023-01-31,East,Sugar Eye Warned You So! Eyeliner - Black Swan,Makeup,Eyeliner,2009,308,685.79,211223.32,1253,27135.3,55.03,1.21,4.61,487
2023-01-31,Central,Mars Spectra Matte Foundation - Warm Beige,Makeup,Foundation,2002,299,1711.81,511831.19,1330,25733.95,104.84,1.2,4.26,613
2023-01-31,South,Sugar Smudge Me Not Liquid Lipstick - Scarlet,Makeup,Lipstick,2001,378,1956.34,739496.52,1710,30841.24,78.0,1.24,3.0,588
2023-01-31,West,Sugar Eye Warned You So! Eyeliner - Black Swan,Makeup,Eyeliner,2009,747,477.52,356707.44,747,38134.63,19.68,0.91,3.63,427
2023-01-31,East,Purplle Kajal - Intense Black,Makeup,Mascara,2003,554,2199.34,1218434.36,439,21233.87,39.1,1.18,3.85,507
2023-01-31,North,Sugar Aquaholic Hydrating Stick,Skincare,Moisturizer,2006,455,483.88,220165.4,967,12095.51,15.52,1.09,4.1,681
2023-01-31,West,Mars Liquid Highlighter - Golden Hour,Makeup,Highlighter,2005,397,1689.46,670715.62,854,33314.32,100.45,1.06,4.77,488
2023-01-31,East,Sugar Ace of Face Foundation Stick - Mocha,Makeup,Foundation,2004,97,332.3,32233.1,1002,3018.34,74.21,1.17,3.22,568
2023-01-31,West,Mars Matte Look Lipstick - Fuchsia Flush,Makeup,Lipstick,2008,272,592.56,161176.32,778,31735.78,46.86,0.84,3.77,550
2023-01-31,South,Purplle Green Tea Face Wash,Skincare,Facewash,2007,427,246.19,105123.13,1051,33832.11,38.26,1.02,4.32,464
2023-01-31,South,Mars Liquid Highlighter - Golden Hour,Makeup,Highlighter,2005,416,1430.83,595225.28,769,7064.42,108.64,1.23,4.58,491
2023-01-31,East,Purplle Green Tea Face Wash,Skincare,Facewash,2007,287,2013.78,577954.86,1045,13356.15,80.77,1.24,3.77,442
2023-01-31,Central,Purplle Green Tea Face Wash,Skincare,Facewash,2007,698,1586.19,1107160.62,1389,37650.58,31.96,1.09,4.61,416
2023-01-31,North,Purplle Kajal - Intense Black,Makeup,Mascara,2003,440,1150.43,506189.2,984,11808.94,109.42,1.01,3.87,640
2023-01-31,North,Sugar Aquaholic Hydrating Stick,Skincare,Moisturizer,2006,584,1684.24,983596.16,529,15582.56,50.58,1.17,4.42,398
2023-01-31,South,Sugar Aquaholic Hydrating Stick,Skincare,Moisturizer,2006,621,1078.34,669649.14,925,27026.21,73.76,0.81,4.12,460
2023-01-31,West,Purplle Green Tea Face Wash,Skincare,Facewash,2007,478,1100.66,526115.48,1405,12706.17,68.66,1.0,3.74,515
2023-01-31,East,Sugar Smudge Me Not Liquid Lipstick - Scarlet,Makeup,Lipstick,2001,424,578.31,245203.44,476,30994.96,49.61,1.02,4.69,397
2023-01-31,South,Sugar Smudge Me Not Liquid Lipstick - Scarlet,Makeup,Lipstick,2001,592,2128.0,1259776.0,864,11439.22,78.98,1.15,3.84,674
2023-01-31,South,Mars Spectra Matte Foundation - Warm Beige,Makeup,Foundation,2002,596,1934.32,1152854.72,1515,34940.77,102.25,0.97,4.63,456
2023-01-31,South,Mars Liquid Highlighter - Golden Hour,Makeup,Highlighter,2005,576,2222.48,1280148.48,582,28079.01,88.61,1.22,3.75,640
2023-01-31,Central,Sugar Eye Warned You So! Eyeliner - Black Swan,Makeup,Eyeliner,2009,727,1956.36,1422273.72,1324,26189.64,80.32,1.01,4.24,509
2023-01-31,West,Purplle Kajal - Intense Black,Makeup,Mascara,2003,240,1247.06,299294.4,555,19831.28,15.24,1.02,4.73,598
2023-01-31,South,Purplle Green Tea Face Wash,Skincare,Facewash,2007,190,1815.28,344903.2,1777,2035.93,54.33,0.84,4.12,540
2023-01-31,North,Purplle Good Vibes Rosehip Radiant Glow Face Serum,Skincare,Serum,2000,159,502.79,79943.61,649,37779.73,106.97,0.88,4.19,574
2023-01-31,East,Sugar Ace of Face Foundation Stick - Mocha,Makeup,Foundation,2004,606,1778.81,1077958.86,406,14340.41,53.41,1.22,3.22,438
2023-01-31,North,Mars Liquid Highlighter - Golden Hour,Makeup,Highlighter,2005,342,1370.21,468611.82,849,22388.75,79.12,0.91,4.24,413
2023-01-31,West,Sugar Ace of Face Foundation Stick - Mocha,Makeup,Foundation,2004,537,1417.96,761444.52,616,30897.9,80.54,0.87,3.99,462
2023-01-31,East,Sugar Ace of Face Foundation Stick - Mocha,Makeup,Foundation,2004,351,1805.97,633895.47,566,2663.25,43.27,1.0,3.67,411
2023-01-31,Central,Sugar Ace of Face Foundation Stick - Mocha,Makeup,Foundation,2004,340,1900.89,646302.6,964,25008.11,10.05,1.1,3.08,638
2023-01-31,South,Purplle Green Tea Face Wash,Skincare,Facewash,2007,99,1097.13,108615.87,1657,23572.74,63.96,0.9,3.77,674
2023-01-31,North,Purplle Good Vibes Rosehip Radiant Glow Face Serum,Skincare,Serum,2000,343,926.36,317741.48,1601,13537.43,8.48,1.15,3.62,407
2023-01-31,East,Sugar Smudge Me Not Liquid Lipstick - Scarlet,Makeup,Lipstick,2001,598,226.68,135554.64,1735,23923.99,98.91,0.83,3.78,407
2023-01-31,North,Purplle Kajal - Intense Black,Makeup,Mascara,2003,468,267.93,125391.24,1266,32377.7,109.7,1.04,3.3,413
2023-01-31,South,Sugar Aquaholic Hydrating Stick,Skincare,Moisturizer,2006,305,400.06,122018.3,1300,29405.49,26.31,1.11,3.85,659
2023-01-31,West,Mars Liquid Highlighter - Golden Hour,Makeup,Highlighter,2005,228,1805.29,411606.12,1665,26746.97,80.33,1.01,4.69,583
2023-01-31,West,Mars Liquid Highlighter - Golden Hour,Makeup,Highlighter,2005,219,667.16,146108.04,859,9333.27,19.13,0.83,3.23,490
2023-02-01,Central,Mars Spectra Matte Foundation - Warm Beige,Makeup,Foundation,2002,265,835.75,221473.75,433,1138.6,25.96,1.09,4.31,619
